object_id,object_type,candidate_source,candidate_name,candidate_name_normalized,candidate_confidence,current_name,lat,lon
vn-toll-clean-075,toll_station,google_name,Trạm thu phí Hoà Phước,tram thu phi hoa phuoc,0.80,Trạm thu phí Hoà Phước,16.0046282,108.246048
vn-toll-clean-074,toll_station,current_name,Trạm thu phí Hoàng Mai,tram thu phi hoang mai,0.90,Trạm thu phí Hoàng Mai,19.3019039,105.7242358
vn-toll-clean-074,toll_station,colleague_name,TRẠM THU PHÍ HOÀNG MAI,tram thu phi hoang mai,0.75,Trạm thu phí Hoàng Mai,19.3019039,105.7242358
vn-toll-clean-074,toll_station,colleague_google_name,Trạm Thu Phí Hoàng Mai,tram thu phi hoang mai,0.85,Trạm thu phí Hoàng Mai,19.3019039,105.7242358
vn-toll-clean-074,toll_station,google_name,Trạm thu phí Hoàng Mai,tram thu phi hoang mai,0.80,Trạm thu phí Hoàng Mai,19.3019039,105.7242358
vn-toll-gmaps-chijxxxg8pghnterlacqozxsxpg,toll_station,current_name,Trạm thu phí Hà Nội - Bắc Giang,tram thu phi ha noi bac giang,0.90,Trạm thu phí Hà Nội - Bắc Giang,21.090344,105.960513
vn-toll-gmaps-chijxxxg8pghnterlacqozxsxpg,toll_station,osm_name,Trạm thu phí Hà Nội - Bắc Giang,tram thu phi ha noi bac giang,0.65,Trạm thu phí Hà Nội - Bắc Giang,21.090344,105.960513
vn-toll-gmaps-chijxxxg8pghnterlacqozxsxpg,toll_station,colleague_name,Trạm Thu phí Hà Nội - Bắc Giang,tram thu phi ha noi bac giang,0.75,Trạm thu phí Hà Nội - Bắc Giang,21.090344,105.960513
vn-toll-gmaps-chijxxxg8pghnterlacqozxsxpg,toll_station,colleague_google_name,Trạm Thu phí Hà Nội - Bắc Giang,tram thu phi ha noi bac giang,0.85,Trạm thu phí Hà Nội - Bắc Giang,21.090344,105.960513
vn-toll-gmaps-chijxxxg8pghnterlacqozxsxpg,toll_station,google_name,Trạm thu phí Hà Nội - Bắc Giang,tram thu phi ha noi bac giang,0.8,Trạm thu phí Hà Nội - Bắc Giang,21.090344,105.960513
vn-toll-gmaps-chijs-uxldfhmzerhgmov8hzfq0,toll_station,current_name,Trạm thu phí Hạ Hoà (IC11),tram thu phi ha hoa ic11,0.90,Trạm thu phí Hạ Hoà (IC11),21.533157,104.972637
vn-toll-gmaps-chijs-uxldfhmzerhgmov8hzfq0,toll_station,osm_name,IC11,ic11,0.65,Trạm thu phí Hạ Hoà (IC11),21.533157,104.972637
vn-toll-gmaps-chijs-uxldfhmzerhgmov8hzfq0,toll_station,google_name,Trạm thu phí Hạ Hoà (IC11),tram thu phi ha hoa ic11,0.7,Trạm thu phí Hạ Hoà (IC11),21.533157,104.972637
vn-toll-clean-078,toll_station,current_name,Trạm thu phí Hải Hà,tram thu phi hai ha,0.90,Trạm thu phí Hải Hà,21.4650905,107.7058191
vn-toll-clean-078,toll_station,colleague_name,Trạm thu phí Hải Hà,tram thu phi hai ha,0.75,Trạm thu phí Hải Hà,21.4650905,107.7058191
vn-toll-clean-078,toll_station,colleague_google_name,Trạm Thu phí Hải Hà,tram thu phi hai ha,0.85,Trạm thu phí Hải Hà,21.4650905,107.7058191
vn-toll-clean-078,toll_station,google_name,Trạm thu phí Hải Hà,tram thu phi hai ha,0.80,Trạm thu phí Hải Hà,21.4650905,107.7058191
vn-toll-gmaps-chijzftdnjgtbzericsl5a4slsc,toll_station,current_name,Trạm thu phí hầm Cù Mông,tram thu phi ham cu mong,0.90,Trạm thu phí hầm Cù Mông,13.703552,109.174479
vn-toll-gmaps-chijzftdnjgtbzericsl5a4slsc,toll_station,osm_name,Trạm thu phí Hầm Cù Mông,tram thu phi ham cu mong,0.65,Trạm thu phí hầm Cù Mông,13.703552,109.174479
vn-toll-gmaps-chijzftdnjgtbzericsl5a4slsc,toll_station,colleague_name,Trạm thu phí Hầm Cù Mông,tram thu phi ham cu mong,0.75,Trạm thu phí hầm Cù Mông,13.703552,109.174479
vn-toll-gmaps-chijzftdnjgtbzericsl5a4slsc,toll_station,colleague_google_name,Trạm thu phí hầm Cù Mông,tram thu phi ham cu mong,0.85,Trạm thu phí hầm Cù Mông,13.703552,109.174479
vn-toll-gmaps-chijzftdnjgtbzericsl5a4slsc,toll_station,google_name,Trạm thu phí hầm Cù Mông,tram thu phi ham cu mong,0.7,Trạm thu phí hầm Cù Mông,13.703552,109.174479
vn-toll-gmaps-chijs3b9ocqnqjer6h3ourzbvps,toll_station,current_name,Trạm thu phí hầm Hải Vân,tram thu phi ham hai van,0.90,Trạm thu phí hầm Hải Vân,16.228523,108.084722
vn-toll-gmaps-chijs3b9ocqnqjer6h3ourzbvps,toll_station,osm_name,Trạm Thu Phí Hải Vân,tram thu phi hai van,0.65,Trạm thu phí hầm Hải Vân,16.228523,108.084722
vn-toll-gmaps-chijs3b9ocqnqjer6h3ourzbvps,toll_station,google_name,Trạm thu phí hầm Hải Vân,tram thu phi ham hai van,0.7,Trạm thu phí hầm Hải Vân,16.228523,108.084722
vn-toll-gmaps-chijtemjolplbzery1nnypqv4gs,toll_station,current_name,Trạm thu phí Hầm Đèo Cả,tram thu phi ham deo ca,0.90,Trạm thu phí Hầm Đèo Cả,12.903225,109.365703
vn-toll-gmaps-chijtemjolplbzery1nnypqv4gs,toll_station,osm_name,Trạm thu phí Hầm Đèo Cả,tram thu phi ham deo ca,0.65,Trạm thu phí Hầm Đèo Cả,12.903225,109.365703
vn-toll-gmaps-chijtemjolplbzery1nnypqv4gs,toll_station,colleague_name,Trạm thu phí Hầm Đèo Cả,tram thu phi ham deo ca,0.75,Trạm thu phí Hầm Đèo Cả,12.903225,109.365703
vn-toll-gmaps-chijtemjolplbzery1nnypqv4gs,toll_station,colleague_google_name,Trạm Thu phí Hầm Đèo Cả,tram thu phi ham deo ca,0.85,Trạm thu phí Hầm Đèo Cả,12.903225,109.365703
vn-toll-gmaps-chijtemjolplbzery1nnypqv4gs,toll_station,google_name,Trạm thu phí Hầm Đèo Cả,tram thu phi ham deo ca,0.7,Trạm thu phí Hầm Đèo Cả,12.903225,109.365703
vn-toll-gmaps-chij55zu7qfdnter8-nw9wailhw,toll_station,current_name,Trạm thu phí Hồ Sơn,tram thu phi ho son,0.90,Trạm thu phí Hồ Sơn,21.49101,106.371324
vn-toll-gmaps-chij55zu7qfdnter8-nw9wailhw,toll_station,osm_name,Trạm Thu phí Hồ Sơn,tram thu phi ho son,0.65,Trạm thu phí Hồ Sơn,21.49101,106.371324
vn-toll-gmaps-chij55zu7qfdnter8-nw9wailhw,toll_station,google_name,Trạm thu phí Hồ Sơn,tram thu phi ho son,0.7,Trạm thu phí Hồ Sơn,21.49101,106.371324
vn-toll-gmaps-chijz1erg79vnterj9wpxswipbo,toll_station,current_name,Trạm thu phí Km 104 cao tốc Bắc Giang - Lạng Sơn,tram thu phi km 104 cao toc bac giang lang son,0.90,Trạm thu phí Km 104 cao tốc Bắc Giang - Lạng Sơn,21.315908,106.25888
vn-toll-gmaps-chijz1erg79vnterj9wpxswipbo,toll_station,osm_name,Trạm Thu phí Km 104,tram thu phi km 104,0.65,Trạm thu phí Km 104 cao tốc Bắc Giang - Lạng Sơn,21.315908,106.25888
vn-toll-gmaps-chijz1erg79vnterj9wpxswipbo,toll_station,road,Cao Tốc Bắc Giang - Lạng Sơn 8785,cao toc bac giang lang son 8785,0.35,Trạm thu phí Km 104 cao tốc Bắc Giang - Lạng Sơn,21.315908,106.25888
vn-toll-gmaps-chijz1erg79vnterj9wpxswipbo,toll_station,reviewed_osm_name,Trạm Thu phí Km 104 Cao tốc Bắc Giang - Lạng Sơn,tram thu phi km 104 cao toc bac giang lang son,0.95,Trạm thu phí Km 104 cao tốc Bắc Giang - Lạng Sơn,21.315908,106.25888
vn-toll-gmaps-chijz1erg79vnterj9wpxswipbo,toll_station,review_google_name,Trạm Thu phí Km 104 Cao tốc Bắc Giang - Lạng Sơn,tram thu phi km 104 cao toc bac giang lang son,0.85,Trạm thu phí Km 104 cao tốc Bắc Giang - Lạng Sơn,21.315908,106.25888
vn-toll-gmaps-chijz1erg79vnterj9wpxswipbo,toll_station,colleague_name,Trạm Thu phí Km 104 Cao tốc Bắc Giang - Lạng Sơn,tram thu phi km 104 cao toc bac giang lang son,0.75,Trạm thu phí Km 104 cao tốc Bắc Giang - Lạng Sơn,21.315908,106.25888
vn-toll-gmaps-chijz1erg79vnterj9wpxswipbo,toll_station,colleague_google_name,Trạm Thu phí Km 104 Cao tốc Bắc Giang - Lạng Sơn,tram thu phi km 104 cao toc bac giang lang son,0.85,Trạm thu phí Km 104 cao tốc Bắc Giang - Lạng Sơn,21.315908,106.25888
vn-toll-gmaps-chijz1erg79vnterj9wpxswipbo,toll_station,google_name,Trạm thu phí Km 104 cao tốc Bắc Giang - Lạng Sơn,tram thu phi km 104 cao toc bac giang lang son,0.9,Trạm thu phí Km 104 cao tốc Bắc Giang - Lạng Sơn,21.315908,106.25888
final-ChIJu231AQC7bjERSOZYXQYdEVY,toll_station,current_name,Trạm thu phí Km 124+720 Quốc lộ 19,tram thu phi km 124 720 quoc lo 19,0.90,Trạm thu phí Km 124+720 Quốc lộ 19,14.05472,108.3294748
final-ChIJu231AQC7bjERSOZYXQYdEVY,toll_station,osm_name,Trạm Thu phí Km 124+720 Quốc lộ 19,tram thu phi km 124 720 quoc lo 19,0.65,Trạm thu phí Km 124+720 Quốc lộ 19,14.05472,108.3294748
final-ChIJu231AQC7bjERSOZYXQYdEVY,toll_station,road,Quốc lộ 19,quoc lo 19,0.35,Trạm thu phí Km 124+720 Quốc lộ 19,14.05472,108.3294748
final-ChIJu231AQC7bjERSOZYXQYdEVY,toll_station,colleague_name,Trạm Thu phí Km 124+720 Quốc lộ 19,tram thu phi km 124 720 quoc lo 19,0.75,Trạm thu phí Km 124+720 Quốc lộ 19,14.05472,108.3294748
final-ChIJu231AQC7bjERSOZYXQYdEVY,toll_station,colleague_google_name,Trạm Thu phí Km 124+720 Quốc lộ 19,tram thu phi km 124 720 quoc lo 19,0.85,Trạm thu phí Km 124+720 Quốc lộ 19,14.05472,108.3294748
final-ChIJu231AQC7bjERSOZYXQYdEVY,toll_station,google_name,Trạm thu phí Km 124+720 Quốc lộ 19,tram thu phi km 124 720 quoc lo 19,0.8,Trạm thu phí Km 124+720 Quốc lộ 19,14.05472,108.3294748
vn-toll-clean-094,toll_station,current_name,Trạm thu phí Km 237 cao tốc Hà Nội - Lào Cai,tram thu phi km 237 cao toc ha noi lao cai,0.90,Trạm thu phí Km 237 cao tốc Hà Nội - Lào Cai,22.3651385,104.0808228
vn-toll-clean-094,toll_station,road,Cao tốc Hà Nội - Lào Cai 938J,cao toc ha noi lao cai 938j,0.35,Trạm thu phí Km 237 cao tốc Hà Nội - Lào Cai,22.3651385,104.0808228
vn-toll-clean-094,toll_station,colleague_name,Trạm Thu phí Km 237 Cao tốc Hà Nội - Lào Cai,tram thu phi km 237 cao toc ha noi lao cai,0.75,Trạm thu phí Km 237 cao tốc Hà Nội - Lào Cai,22.3651385,104.0808228
vn-toll-clean-094,toll_station,colleague_google_name,Trạm Thu phí Km 237 Cao tốc Hà Nội - Lào Cai,tram thu phi km 237 cao toc ha noi lao cai,0.85,Trạm thu phí Km 237 cao tốc Hà Nội - Lào Cai,22.3651385,104.0808228
vn-toll-clean-094,toll_station,google_name,Trạm thu phí Km 237 cao tốc Hà Nội - Lào Cai,tram thu phi km 237 cao toc ha noi lao cai,0.80,Trạm thu phí Km 237 cao tốc Hà Nội - Lào Cai,22.3651385,104.0808228
vn-toll-gmaps-chijldcenyv9nderu0-djgbtfgm,toll_station,current_name,Trạm thu phí Km 6 cao tốc Hà Nội - Lào Cai,tram thu phi km 6 cao toc ha noi lao cai,0.90,Trạm thu phí Km 6 cao tốc Hà Nội - Lào Cai,21.252714,105.739648
vn-toll-gmaps-chijldcenyv9nderu0-djgbtfgm,toll_station,osm_name,Trạm thu phí Nội Bài,tram thu phi noi bai,0.65,Trạm thu phí Km 6 cao tốc Hà Nội - Lào Cai,21.252714,105.739648
vn-toll-gmaps-chijldcenyv9nderu0-djgbtfgm,toll_station,road,Cao Tốc Hà Nội - Lào Cai Trạm Thu Phí Cao Tốc Nội Bài - Lào Cai,cao toc ha noi lao cai tram thu phi cao toc noi bai lao cai,0.35,Trạm thu phí Km 6 cao tốc Hà Nội - Lào Cai,21.252714,105.739648
vn-toll-gmaps-chijldcenyv9nderu0-djgbtfgm,toll_station,reviewed_osm_name,Trạm Thu phí Km 6 Cao tốc Hà Nội - Lào Cai,tram thu phi km 6 cao toc ha noi lao cai,0.95,Trạm thu phí Km 6 cao tốc Hà Nội - Lào Cai,21.252714,105.739648
vn-toll-gmaps-chijldcenyv9nderu0-djgbtfgm,toll_station,review_google_name,Trạm Thu phí Km 6 Cao tốc Hà Nội - Lào Cai,tram thu phi km 6 cao toc ha noi lao cai,0.85,Trạm thu phí Km 6 cao tốc Hà Nội - Lào Cai,21.252714,105.739648
vn-toll-gmaps-chijldcenyv9nderu0-djgbtfgm,toll_station,colleague_name,Trạm Thu phí Km 6 Cao tốc Hà Nội - Lào Cai,tram thu phi km 6 cao toc ha noi lao cai,0.75,Trạm thu phí Km 6 cao tốc Hà Nội - Lào Cai,21.252714,105.739648
vn-toll-gmaps-chijldcenyv9nderu0-djgbtfgm,toll_station,colleague_google_name,Trạm Thu phí Km 6 Cao tốc Hà Nội - Lào Cai,tram thu phi km 6 cao toc ha noi lao cai,0.85,Trạm thu phí Km 6 cao tốc Hà Nội - Lào Cai,21.252714,105.739648
vn-toll-gmaps-chijldcenyv9nderu0-djgbtfgm,toll_station,google_name,Trạm thu phí Km 6 cao tốc Hà Nội - Lào Cai,tram thu phi km 6 cao toc ha noi lao cai,0.9,Trạm thu phí Km 6 cao tốc Hà Nội - Lào Cai,21.252714,105.739648
vn-toll-gmaps-chijfrnwdlqrsjerj0lihlazqz8,toll_station,current_name,Trạm thu phí Km 45 - cao tốc Bắc - Nam phía Đông (Bắc Giang - Lạng Sơn),tram thu phi km 45 cao toc bac nam phia dong bac giang lang son,0.90,Trạm thu phí Km 45 - cao tốc Bắc - Nam phía Đông (Bắc Giang - Lạng Sơn),21.686704,106.62769
vn-toll-gmaps-chijfrnwdlqrsjerj0lihlazqz8,toll_station,osm_name,Trạm Thu phí Km 45+100,tram thu phi km 45 100,0.65,Trạm thu phí Km 45 - cao tốc Bắc - Nam phía Đông (Bắc Giang - Lạng Sơn),21.686704,106.62769
vn-toll-gmaps-chijfrnwdlqrsjerj0lihlazqz8,toll_station,road,Cao Tốc Bắc - Nam Phía Đông,cao toc bac nam phia dong,0.35,Trạm thu phí Km 45 - cao tốc Bắc - Nam phía Đông (Bắc Giang - Lạng Sơn),21.686704,106.62769
vn-toll-gmaps-chijfrnwdlqrsjerj0lihlazqz8,toll_station,reviewed_osm_name,Trạm Thu Phí Km 45 - Cao Tốc Bắc - Nam phía Đông (Bắc Giang - Lạng Sơn),tram thu phi km 45 cao toc bac nam phia dong bac giang lang son,0.95,Trạm thu phí Km 45 - cao tốc Bắc - Nam phía Đông (Bắc Giang - Lạng Sơn),21.686704,106.62769
vn-toll-gmaps-chijfrnwdlqrsjerj0lihlazqz8,toll_station,review_google_name,Trạm Thu Phí Km 45 - Cao Tốc Bắc - Nam phía Đông (Bắc Giang - Lạng Sơn),tram thu phi km 45 cao toc bac nam phia dong bac giang lang son,0.85,Trạm thu phí Km 45 - cao tốc Bắc - Nam phía Đông (Bắc Giang - Lạng Sơn),21.686704,106.62769
vn-toll-gmaps-chijfrnwdlqrsjerj0lihlazqz8,toll_station,colleague_name,Trạm Thu Phí Km 45 - Cao Tốc Bắc - Nam phía Đông (Bắc Giang - Lạng Sơn),tram thu phi km 45 cao toc bac nam phia dong bac giang lang son,0.75,Trạm thu phí Km 45 - cao tốc Bắc - Nam phía Đông (Bắc Giang - Lạng Sơn),21.686704,106.62769
vn-toll-gmaps-chijfrnwdlqrsjerj0lihlazqz8,toll_station,colleague_google_name,Trạm Thu Phí Km 45 - Cao Tốc Bắc - Nam phía Đông (Bắc Giang - Lạng Sơn),tram thu phi km 45 cao toc bac nam phia dong bac giang lang son,0.85,Trạm thu phí Km 45 - cao tốc Bắc - Nam phía Đông (Bắc Giang - Lạng Sơn),21.686704,106.62769
vn-toll-gmaps-chijfrnwdlqrsjerj0lihlazqz8,toll_station,google_name,Trạm thu phí Km 45 - cao tốc Bắc - Nam phía Đông (Bắc Giang - Lạng Sơn),tram thu phi km 45 cao toc bac nam phia dong bac giang lang son,0.9,Trạm thu phí Km 45 - cao tốc Bắc - Nam phía Đông (Bắc Giang - Lạng Sơn),21.686704,106.62769
final-ChIJEUkHFIr-czERw4PbyAJb5bw,toll_station,current_name,Trạm thu phí Liên Đầm,tram thu phi lien dam,0.90,Trạm thu phí Liên Đầm,11.5664985,107.9987574
final-ChIJEUkHFIr-czERw4PbyAJb5bw,toll_station,osm_name,Trạm Thu phí Liên Đầm,tram thu phi lien dam,0.65,Trạm thu phí Liên Đầm,11.5664985,107.9987574
final-ChIJEUkHFIr-czERw4PbyAJb5bw,toll_station,road,QL20,quoc lo 20,0.35,Trạm thu phí Liên Đầm,11.5664985,107.9987574
final-ChIJEUkHFIr-czERw4PbyAJb5bw,toll_station,colleague_name,Trạm thu phí Liên Đầm,tram thu phi lien dam,0.75,Trạm thu phí Liên Đầm,11.5664985,107.9987574
final-ChIJEUkHFIr-czERw4PbyAJb5bw,toll_station,colleague_google_name,Trạm Thu phí Liên Đầm,tram thu phi lien dam,0.85,Trạm thu phí Liên Đầm,11.5664985,107.9987574
final-ChIJEUkHFIr-czERw4PbyAJb5bw,toll_station,google_name,Trạm thu phí Liên Đầm,tram thu phi lien dam,0.8,Trạm thu phí Liên Đầm,11.5664985,107.9987574
vn-toll-gmaps-chijaqaaz2mhdterythzp3-iy10,toll_station,current_name,Trạm thu phí Long Phước,tram thu phi long phuoc,0.90,Trạm thu phí Long Phước,10.785886,106.851826
vn-toll-gmaps-chijaqaaz2mhdterythzp3-iy10,toll_station,osm_name,Trạm thu phí Long Phước,tram thu phi long phuoc,0.65,Trạm thu phí Long Phước,10.785886,106.851826
vn-toll-gmaps-chijaqaaz2mhdterythzp3-iy10,toll_station,colleague_name,Trạm Thu phí Long Phước,tram thu phi long phuoc,0.75,Trạm thu phí Long Phước,10.785886,106.851826
vn-toll-gmaps-chijaqaaz2mhdterythzp3-iy10,toll_station,colleague_google_name,Trạm Thu phí Long Phước,tram thu phi long phuoc,0.85,Trạm thu phí Long Phước,10.785886,106.851826
vn-toll-gmaps-chijaqaaz2mhdterythzp3-iy10,toll_station,google_name,Trạm thu phí Long Phước,tram thu phi long phuoc,0.8,Trạm thu phí Long Phước,10.785886,106.851826
vn-toll-gmaps-chij67wnchrrszerybguj3zatii,toll_station,current_name,Trạm thu phí Móng Cái,tram thu phi mong cai,0.90,Trạm thu phí Móng Cái,21.512378,107.949864
vn-toll-gmaps-chij67wnchrrszerybguj3zatii,toll_station,osm_name,Trạm Thu phí Móng Cái,tram thu phi mong cai,0.65,Trạm thu phí Móng Cái,21.512378,107.949864
vn-toll-gmaps-chij67wnchrrszerybguj3zatii,toll_station,google_name,Trạm thu phí Móng Cái,tram thu phi mong cai,0.8,Trạm thu phí Móng Cái,21.512378,107.949864
vn-toll-gmaps-chijcw2-tmjdnteri9cqcxvfgqi,toll_station,current_name,Trạm thu phí Mỹ Lộc,tram thu phi my loc,0.90,Trạm thu phí Mỹ Lộc,20.447509,106.119748
vn-toll-gmaps-chijcw2-tmjdnteri9cqcxvfgqi,toll_station,osm_name,Trạm thu phí Mỹ Lộc,tram thu phi my loc,0.65,Trạm thu phí Mỹ Lộc,20.447509,106.119748
vn-toll-gmaps-chijcw2-tmjdnteri9cqcxvfgqi,toll_station,colleague_name,TRẠM THU PHÍ MỸ LỘC,tram thu phi my loc,0.75,Trạm thu phí Mỹ Lộc,20.447509,106.119748
vn-toll-gmaps-chijcw2-tmjdnteri9cqcxvfgqi,toll_station,colleague_google_name,Trạm Thu phí Mỹ Lộc,tram thu phi my loc,0.85,Trạm thu phí Mỹ Lộc,20.447509,106.119748
vn-toll-gmaps-chijcw2-tmjdnteri9cqcxvfgqi,toll_station,google_name,Trạm thu phí Mỹ Lộc,tram thu phi my loc,0.8,Trạm thu phí Mỹ Lộc,20.447509,106.119748
vn-toll-gmaps-chijw7x4ly4vbzerqhxh-n6qozq,toll_station,current_name,Trạm thu phí Nam Bình Định,tram thu phi nam binh dinh,0.90,Trạm thu phí Nam Bình Định,13.871314,109.125422
vn-toll-gmaps-chijw7x4ly4vbzerqhxh-n6qozq,toll_station,osm_name,OSM toll 6950227536,osm toll 6950227536,0.65,Trạm thu phí Nam Bình Định,13.871314,109.125422
vn-toll-gmaps-chijw7x4ly4vbzerqhxh-n6qozq,toll_station,reviewed_osm_name,Trạm Thu phí Nam Bình Định,tram thu phi nam binh dinh,0.95,Trạm thu phí Nam Bình Định,13.871314,109.125422
vn-toll-gmaps-chijw7x4ly4vbzerqhxh-n6qozq,toll_station,review_google_name,Trạm Thu phí Nam Bình Định,tram thu phi nam binh dinh,0.85,Trạm thu phí Nam Bình Định,13.871314,109.125422
vn-toll-gmaps-chijw7x4ly4vbzerqhxh-n6qozq,toll_station,colleague_name,TRẠM THU PHÍ NAM BÌNH ĐỊNH,tram thu phi nam binh dinh,0.75,Trạm thu phí Nam Bình Định,13.871314,109.125422
vn-toll-gmaps-chijw7x4ly4vbzerqhxh-n6qozq,toll_station,colleague_google_name,Trạm Thu phí Nam Bình Định,tram thu phi nam binh dinh,0.85,Trạm thu phí Nam Bình Định,13.871314,109.125422
vn-toll-gmaps-chijw7x4ly4vbzerqhxh-n6qozq,toll_station,google_name,Trạm thu phí Nam Bình Định,tram thu phi nam binh dinh,0.8,Trạm thu phí Nam Bình Định,13.871314,109.125422
vn-toll-gmaps-chijpylvtrvjnterwkgkbtun9cs,toll_station,current_name,Trạm thu phí Nam Cầu Giẽ,tram thu phi nam cau gie,0.90,Trạm thu phí Nam Cầu Giẽ,20.665174,105.916606
vn-toll-gmaps-chijpylvtrvjnterwkgkbtun9cs,toll_station,osm_name,Trạm Thu Phí Cầu Giẽ Hà Nam,tram thu phi cau gie ha nam,0.65,Trạm thu phí Nam Cầu Giẽ,20.665174,105.916606
vn-toll-gmaps-chijpylvtrvjnterwkgkbtun9cs,toll_station,colleague_name,Trạm thu phí Nam Cầu Giẽ,tram thu phi nam cau gie,0.75,Trạm thu phí Nam Cầu Giẽ,20.665174,105.916606
vn-toll-gmaps-chijpylvtrvjnterwkgkbtun9cs,toll_station,colleague_google_name,Trạm Thu phí Nam Cầu Giẽ,tram thu phi nam cau gie,0.85,Trạm thu phí Nam Cầu Giẽ,20.665174,105.916606
vn-toll-gmaps-chijpylvtrvjnterwkgkbtun9cs,toll_station,google_name,Trạm thu phí Nam Cầu Giẽ,tram thu phi nam cau gie,0.8,Trạm thu phí Nam Cầu Giẽ,20.665174,105.916606
vn-toll-gmaps-chijcyijxutacdera7cpbmuz5zu,toll_station,current_name,Trạm thu phí Ninh Lộc,tram thu phi ninh loc,0.90,Trạm thu phí Ninh Lộc,12.444329,109.120564
vn-toll-gmaps-chijcyijxutacdera7cpbmuz5zu,toll_station,osm_name,Trạm Thu Phí Ninh An (Ninh Lộc),tram thu phi ninh an ninh loc,0.65,Trạm thu phí Ninh Lộc,12.444329,109.120564
vn-toll-gmaps-chijcyijxutacdera7cpbmuz5zu,toll_station,colleague_name,Trạm thu phí Ninh Lộc,tram thu phi ninh loc,0.75,Trạm thu phí Ninh Lộc,12.444329,109.120564
vn-toll-gmaps-chijcyijxutacdera7cpbmuz5zu,toll_station,colleague_google_name,Trạm Thu phí Ninh Lộc,tram thu phi ninh loc,0.85,Trạm thu phí Ninh Lộc,12.444329,109.120564
vn-toll-gmaps-chijcyijxutacdera7cpbmuz5zu,toll_station,google_name,Trạm thu phí Ninh Lộc,tram thu phi ninh loc,0.8,Trạm thu phí Ninh Lộc,12.444329,109.120564
vn-toll-gmaps-chijheu4jpyeqjer0ieju1yy09k,toll_station,current_name,Trạm thu phí Phong Thử,tram thu phi phong thu,0.90,Trạm thu phí Phong Thử,15.890553,108.173646
vn-toll-gmaps-chijheu4jpyeqjer0ieju1yy09k,toll_station,osm_name,OSM toll 1374419135,osm toll 1374419135,0.65,Trạm thu phí Phong Thử,15.890553,108.173646
vn-toll-gmaps-chijheu4jpyeqjer0ieju1yy09k,toll_station,reviewed_osm_name,Trạm Thu phí Phong Thử,tram thu phi phong thu,0.95,Trạm thu phí Phong Thử,15.890553,108.173646
vn-toll-gmaps-chijheu4jpyeqjer0ieju1yy09k,toll_station,review_google_name,Trạm Thu phí Phong Thử,tram thu phi phong thu,0.85,Trạm thu phí Phong Thử,15.890553,108.173646
vn-toll-gmaps-chijheu4jpyeqjer0ieju1yy09k,toll_station,google_name,Trạm thu phí Phong Thử,tram thu phi phong thu,0.8,Trạm thu phí Phong Thử,15.890553,108.173646
vn-toll-gmaps-chij5uixooyznter1uou4imhe6q,toll_station,current_name,Trạm thu phí Pháp Vân,tram thu phi phap van,0.90,Trạm thu phí Pháp Vân,20.907514,105.86138
vn-toll-gmaps-chij5uixooyznter1uou4imhe6q,toll_station,osm_name,Đường cao tốc Pháp Vân - Cầu Giẽ,duong cao toc phap van cau gie,0.65,Trạm thu phí Pháp Vân,20.907514,105.86138
vn-toll-gmaps-chij5uixooyznter1uou4imhe6q,toll_station,colleague_name,Trạm thu phí Pháp Vân,tram thu phi phap van,0.75,Trạm thu phí Pháp Vân,20.907514,105.86138
vn-toll-gmaps-chij5uixooyznter1uou4imhe6q,toll_station,colleague_google_name,Trạm thu phí Pháp Vân,tram thu phi phap van,0.85,Trạm thu phí Pháp Vân,20.907514,105.86138
vn-toll-gmaps-chij5uixooyznter1uou4imhe6q,toll_station,google_name,Trạm thu phí Pháp Vân,tram thu phi phap van,0.8,Trạm thu phí Pháp Vân,20.907514,105.86138
vn-toll-gmaps-chij60njjc-tnderf1gktlbp6bm,toll_station,current_name,Trạm thu phí Phù Ninh (IC8),tram thu phi phu ninh ic8,0.90,Trạm thu phí Phù Ninh (IC8),21.390527,105.330033
vn-toll-gmaps-chij60njjc-tnderf1gktlbp6bm,toll_station,osm_name,OSM toll 3992131737,osm toll 3992131737,0.65,Trạm thu phí Phù Ninh (IC8),21.390527,105.330033
vn-toll-gmaps-chij60njjc-tnderf1gktlbp6bm,toll_station,reviewed_osm_name,Trạm Thu phí Phù Ninh (IC8),tram thu phi phu ninh ic8,0.95,Trạm thu phí Phù Ninh (IC8),21.390527,105.330033
vn-toll-gmaps-chij60njjc-tnderf1gktlbp6bm,toll_station,review_google_name,Trạm Thu phí Phù Ninh (IC8),tram thu phi phu ninh ic8,0.85,Trạm thu phí Phù Ninh (IC8),21.390527,105.330033
vn-toll-gmaps-chij60njjc-tnderf1gktlbp6bm,toll_station,google_name,Trạm thu phí Phù Ninh (IC8),tram thu phi phu ninh ic8,0.7,Trạm thu phí Phù Ninh (IC8),21.390527,105.330033
vn-toll-gmaps-chij-va6zqtergngvvjpq-fo,toll_station,current_name,Trạm thu phí Phú Bài,tram thu phi phu bai,0.90,Trạm thu phí Phú Bài,16.370271,107.724977
vn-toll-gmaps-chij-va6zqtergngvvjpq-fo,toll_station,osm_name,Trạm Thu Phí Phú Bài,tram thu phi phu bai,0.65,Trạm thu phí Phú Bài,16.370271,107.724977
vn-toll-gmaps-chij-va6zqtergngvvjpq-fo,toll_station,colleague_name,TRẠM THU PHÍ PHÚ BÀI,tram thu phi phu bai,0.75,Trạm thu phí Phú Bài,16.370271,107.724977
